Name,Platform,Year_of_Release,Genre,Publisher,Global_Sales,Critic_Score,User_Score,User_Count
Yakuza 3,PS3,2009.0,Action,Sega,1.12,79.0,8.1,165.0
Persona 4: Golden,PSV,2012.0,Role-Playing,Atlus,1.12,93.0,9.2,1228.0
Spider-Man 2,XB,2004.0,Action,Activision,1.12,83.0,8.3,40.0
Crackdown 2,X360,2010.0,Shooter,Microsoft Game Studios,1.12,70.0,6.0,202.0
The Beatles: Rock Band,PS3,2009.0,Misc,MTV Games,1.12,88.0,8.7,59.0
Dragon Age II,X360,2011.0,Action,Electronic Arts,1.11,79.0,4.5,2380.0
Counter-Strike,XB,2003.0,Shooter,Microsoft Game Studios,1.11,74.0,7.6,51.0
Guitar Hero Encore: Rocks The 80s,PS2,2007.0,Misc,RedOctane,1.11,69.0,6.3,31.0
Fight Night Champion,PS3,2011.0,Fighting,Electronic Arts,1.11,84.0,7.3,95.0
Tom Clancy's Splinter Cell: Chaos Theory,XB,2005.0,Action,Ubisoft,1.11,94.0,9.0,160.0
Pikmin 3,WiiU,2013.0,Strategy,Nintendo,1.11,87.0,8.7,664.0
WWE 2K14,X360,2013.0,Sports,Take-Two Interactive,1.11,75.0,7.7,100.0
Dragon Ball: XenoVerse,PS4,2015.0,Fighting,Namco Bandai Games,1.11,69.0,7.7,598.0
Castlevania: Lords of Shadow,PS3,2010.0,Action,Konami Digital Entertainment,1.1,85.0,8.0,468.0
Plants vs. Zombies,DS,2011.0,Strategy,Mastertronic,1.1,81.0,7.4,29.0
Tales of Symphonia,GC,2003.0,Role-Playing,Nintendo,1.1,86.0,8.5,176.0
LEGO City Undercover,WiiU,2013.0,Platform,Nintendo,1.1,80.0,8.2,283.0
Need for Speed: ProStreet,Wii,2007.0,Racing,Electronic Arts,1.1,61.0,6.9,14.0
GRID,PS3,2008.0,Racing,Codemasters,1.1,87.0,8.1,109.0
Medal of Honor: Airborne,X360,2007.0,Shooter,Electronic Arts,1.1,73.0,6.7,77.0
Star Ocean: The Second Story,PS,1998.0,Role-Playing,Sony Computer Entertainment,1.1,80.0,8.5,44.0
NCAA Football 14,X360,2013.0,Sports,Electronic Arts,1.09,77.0,5.8,74.0
Yakuza 2,PS2,2006.0,Adventure,Sega,1.09,77.0,8.1,52.0
Guitar Hero 5,PS3,2009.0,Misc,Activision,1.09,86.0,5.7,87.0
Dragon Ball Z: The Legacy of Goku II,GBA,2003.0,Role-Playing,Atari,1.09,75.0,8.9,39.0
NERF N-Strike,Wii,2008.0,Shooter,Electronic Arts,1.09,66.0,4.4,7.0
NFL 2K1,DC,2000.0,Sports,Sega,1.09,97.0,6.0,47.0
Untold Legends: Brotherhood of the Blade,PSP,2005.0,Role-Playing,Activision,1.09,68.0,7.6,58.0
Project CARS,PS4,2015.0,Racing,Slightly Mad Studios,1.09,83.0,6.6,363.0
Madden NFL 2004,XB,2003.0,Sports,Electronic Arts,1.09,92.0,8.3,48.0
Sonic and the Black Knight,Wii,2009.0,Platform,Sega,1.09,54.0,6.9,198.0
The Godfather,PS2,2006.0,Action,Electronic Arts,1.09,75.0,8.3,99.0
Sonic Free Riders,X360,2010.0,Racing,Sega,1.09,47.0,2.1,98.0
Star Wars: Bounty Hunter,PS2,2002.0,Shooter,LucasArts,1.09,65.0,8.3,33.0
WWE SmackDown vs. Raw 2011,PS3,2010.0,Fighting,THQ,1.09,74.0,6.9,41.0
NCAA Football 13,X360,2012.0,Action,Electronic Arts,1.09,76.0,5.5,65.0
Skate 2,X360,2009.0,Sports,Electronic Arts,1.09,84.0,8.0,72.0
NASCAR Thunder 2004,PS2,2003.0,Racing,Electronic Arts,1.08,88.0,8.9,77.0
Namco Museum Battle Collection,PSP,2005.0,Misc,Sony Computer Entertainment,1.08,73.0,7.2,9.0
Empire: Total War,PC,2009.0,Strategy,Sega,1.08,90.0,6.9,2981.0
Virtua Fighter 5,PS3,2007.0,Fighting,Sega,1.08,85.0,7.4,67.0
Dante's Inferno,PS3,2010.0,Action,Electronic Arts,1.08,75.0,7.5,265.0
Tom Clancy's Ghost Recon 2,PS2,2004.0,Shooter,Ubisoft,1.08,58.0,6.0,19.0
Forza Horizon 3,XOne,2016.0,Racing,Microsoft Game Studios,1.08,91.0,7.4,594.0
Star Wars: The Force Unleashed,PSP,2008.0,Action,LucasArts,1.08,70.0,8.1,49.0
Dragon Ball Z: Taiketsu,GBA,2003.0,Fighting,Atari,1.08,40.0,6.1,22.0
Star Fox: Assault,GC,2005.0,Shooter,Nintendo,1.08,67.0,8.1,106.0
Plants vs. Zombies: Garden Warfare,X360,2014.0,Shooter,Electronic Arts,1.08,69.0,7.3,121.0
The Simpsons Game,PSP,2007.0,Action,Electronic Arts,1.07,59.0,6.7,15.0
LEGO Star Wars II: The Original Trilogy,DS,2006.0,Action,LucasArts,1.07,47.0,5.0,38.0
Call of Duty 3,PS2,2006.0,Shooter,Activision,1.07,82.0,7.4,83.0
FIFA Soccer 11,Wii,2010.0,Sports,Electronic Arts,1.07,73.0,7.3,8.0
Prince of Persia,PS3,2008.0,Action,Ubisoft,1.07,85.0,7.3,245.0
Tomb Raider: Underworld,X360,2008.0,Action,Eidos Interactive,1.07,76.0,6.6,198.0
Pro Evolution Soccer 2008,X360,2007.0,Sports,Konami Digital Entertainment,1.07,76.0,7.8,36.0
SoulCalibur III,PS2,2005.0,Fighting,Namco Bandai Games,1.07,86.0,8.4,96.0
Tiger Woods PGA Tour 10,Wii,2009.0,Sports,Electronic Arts,1.07,88.0,8.8,57.0
World Tour Soccer,PSP,2005.0,Sports,Sony Computer Entertainment,1.07,70.0,5.6,5.0
Naruto: Ultimate Ninja Storm,PS3,2008.0,Fighting,Namco Bandai Games,1.07,75.0,8.6,95.0
Lightning Returns: Final Fantasy XIII,PS3,2013.0,Role-Playing,Square Enix,1.07,66.0,5.9,552.0
Mortal Kombat: Armageddon,PS2,2006.0,Fighting,Midway Games,1.06,75.0,8.5,84.0
Freekstyle,PS2,2002.0,Racing,Electronic Arts,1.06,81.0,7.3,14.0
Grand Theft Auto: Chinatown Wars,PSP,2009.0,Action,Take-Two Interactive,1.06,90.0,7.3,146.0
Spore Creatures,DS,2008.0,Simulation,Electronic Arts,1.06,65.0,6.5,21.0
The Orange Box,PS3,2007.0,Shooter,Electronic Arts,1.06,89.0,8.4,188.0
DJ Hero,X360,2009.0,Misc,Activision,1.06,84.0,8.0,42.0
Bully: Scholarship Edition,X360,2008.0,Action,Take-Two Interactive,1.06,80.0,8.3,154.0
NBA Street V3,PS2,2005.0,Sports,Electronic Arts,1.06,89.0,8.7,37.0
Hulk,PS2,2003.0,Action,Universal Interactive,1.06,71.0,8.3,22.0
Overwatch,XOne,2016.0,Shooter,Activision,1.06,91.0,5.6,668.0
Aliens vs Predator,X360,2010.0,Shooter,Sega,1.06,64.0,7.3,247.0
Skylanders Giants,PS3,2012.0,Action,Activision,1.06,77.0,6.3,18.0
Diablo II: Lord of Destruction,PC,2001.0,Role-Playing,Vivendi Games,1.06,87.0,9.1,639.0
Endless Ocean,Wii,2007.0,Adventure,Nintendo,1.06,72.0,8.1,61.0
Spider-Man 2,GBA,2004.0,Action,Activision,1.06,65.0,7.7,6.0
Seek and Destroy,PS2,2002.0,Racing,Play It,1.06,63.0,8.8,10.0
Darksiders,X360,2010.0,Action,THQ,1.06,83.0,7.9,292.0
Mercenaries 2: World in Flames,X360,2008.0,Shooter,Electronic Arts,1.06,72.0,7.2,152.0
Warhawk,PS3,2007.0,Simulation,Sony Computer Entertainment,1.06,84.0,8.4,183.0
DiRT 3,PS3,2011.0,Racing,Codemasters,1.06,87.0,7.1,122.0
Sega Superstars Tennis,Wii,2008.0,Sports,Sega,1.05,71.0,7.0,16.0
DiRT,PS3,2007.0,Racing,Codemasters,1.05,83.0,8.0,32.0
Call of Duty 4: Modern Warfare,DS,2007.0,Shooter,Activision,1.05,75.0,6.9,36.0
Resident Evil: The Darkside Chronicles,Wii,2009.0,Action,Capcom,1.05,75.0,8.0,60.0
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006.0,Shooter,Sony Computer Entertainment,1.05,81.0,9.0,36.0
NBA 2K3,PS2,2002.0,Sports,Sega,1.05,89.0,8.0,22.0
LEGO The Lord of the Rings,PS3,2012.0,Action,Warner Bros. Interactive Entertainment,1.05,82.0,8.3,85.0
The Simpsons: Road Rage,XB,2001.0,Racing,Electronic Arts,1.05,61.0,8.3,6.0
Dave Mirra Freestyle BMX,PS,2000.0,Sports,Acclaim Entertainment,1.05,82.0,8.4,5.0
EA Sports UFC,PS4,2014.0,Sports,Electronic Arts,1.05,70.0,6.1,279.0
Forza Motorsport,XB,2005.0,Racing,Microsoft Game Studios,1.05,92.0,7.6,213.0
Virtua Tennis 3,PS3,2007.0,Sports,Sega,1.05,80.0,7.9,32.0
MVP Baseball 2003,PS2,2003.0,Sports,Electronic Arts,1.04,81.0,8.9,17.0
WWE SmackDown vs. Raw 2010,X360,2009.0,Fighting,THQ,1.04,80.0,8.4,36.0
Sleeping Dogs,PS3,2012.0,Action,Square Enix,1.04,83.0,7.7,645.0
Naruto: Clash of Ninja 2,GC,2003.0,Fighting,Nintendo,1.04,74.0,8.9,39.0
Dance Dance Revolution SuperNOVA,PS2,2006.0,Simulation,Konami Digital Entertainment,1.04,73.0,8.7,6.0
Aliens vs Predator,PS3,2010.0,Shooter,Sega,1.04,65.0,7.3,168.0
F-Zero: Maximum Velocity,GBA,2001.0,Racing,Nintendo,1.04,86.0,8.5,22.0
Sonic the Hedgehog,X360,2006.0,Platform,Sega,1.04,46.0,4.4,455.0
Need for Speed: Most Wanted,XB,2005.0,Racing,Electronic Arts,1.04,83.0,8.8,29.0
The Simpsons Game,X360,2007.0,Action,Electronic Arts,1.03,71.0,7.7,71.0
F1 2012,PS3,2012.0,Racing,Codemasters,1.03,81.0,7.5,54.0
Brink,X360,2011.0,Shooter,Bethesda Softworks,1.03,68.0,5.8,404.0
MX vs. ATV Unleashed,PS2,2005.0,Racing,THQ,1.03,79.0,8.4,17.0
WipEout Pure,PSP,2005.0,Racing,Sony Computer Entertainment,1.03,88.0,7.9,102.0
UFC Undisputed 3,PS3,2012.0,Action,THQ,1.03,86.0,7.4,92.0
LEGO Pirates of the Caribbean: The Video Game,X360,2011.0,Action,Disney Interactive Studios,1.03,73.0,7.0,31.0
Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007.0,Shooter,Ubisoft,1.03,84.0,8.1,41.0
Super Princess Peach,DS,2005.0,Platform,Nintendo,1.03,75.0,7.6,33.0
Guinness World Records: The Videogame,Wii,2008.0,Action,Warner Bros. Interactive Entertainment,1.03,67.0,7.0,8.0
NCAA March Madness 2004,PS2,2003.0,Sports,Electronic Arts,1.03,82.0,8.8,12.0
The Legend of Zelda: Twilight Princess HD,WiiU,2016.0,Action,Nintendo,1.03,86.0,8.4,329.0
LEGO Indiana Jones: The Original Adventures,PS3,2008.0,Action,Activision,1.03,77.0,7.7,30.0
Tomb Raider,PC,1996.0,Action,Eidos Interactive,1.03,86.0,8.5,3552.0
Street Fighter Alpha 3,PS,1998.0,Fighting,Virgin Interactive,1.03,93.0,8.5,46.0
MySims Agents,Wii,2009.0,Adventure,Electronic Arts,1.03,78.0,8.6,28.0
MotorStorm: Arctic Edge,PSP,2009.0,Racing,Sony Computer Entertainment,1.02,79.0,8.8,39.0
FIFA Soccer 08,Wii,2007.0,Sports,Electronic Arts,1.02,65.0,6.1,26.0
Tiger Woods PGA Tour 08,Wii,2007.0,Sports,Electronic Arts,1.02,72.0,7.0,22.0
Dragon Ball Z: Budokai Tenkaichi 3,Wii,2007.0,Fighting,Atari,1.02,72.0,8.4,61.0
Shrek 2,GC,2004.0,Platform,Activision,1.02,70.0,6.4,14.0
NBA 2K17,XOne,2016.0,Sports,Take-Two Interactive,1.02,90.0,6.2,91.0
Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007.0,Shooter,Ubisoft,1.02,86.0,8.1,89.0
Sonic Unleashed,PS3,2008.0,Platform,Sega,1.02,54.0,7.9,130.0
Disney Universe,Wii,2011.0,Action,Disney Interactive Studios,1.02,61.0,6.0,5.0
Dance on Broadway,Wii,2010.0,Misc,Ubisoft,1.02,48.0,3.3,4.0
LEGO Indiana Jones 2: The Adventure Continues,X360,2009.0,Action,Activision,1.02,71.0,7.4,25.0
Bulletstorm,X360,2011.0,Shooter,Electronic Arts,1.02,84.0,7.6,439.0
Skylanders SWAP Force,PS3,2013.0,Platform,Activision,1.02,83.0,5.3,33.0
Madden NFL 07,XB,2006.0,Sports,Electronic Arts,1.02,83.0,8.7,6.0
Sonic Generations,3DS,2011.0,Platform,Sega,1.02,66.0,6.9,108.0
Rock Band 2,Wii,2008.0,Misc,MTV Games,1.02,92.0,7.7,45.0
Harry Potter and the Prisoner of Azkaban,PS2,2004.0,Action,Electronic Arts,1.02,70.0,8.7,29.0
Pokemon Conquest,DS,2012.0,Role-Playing,Nintendo,1.02,80.0,8.2,89.0
Wall-E,Wii,2008.0,Platform,THQ,1.01,51.0,3.6,8.0
Naruto: Clash of Ninja Revolution,Wii,2007.0,Fighting,Tomy Corporation,1.01,74.0,8.0,27.0
Ace Combat 6: Fires of Liberation,X360,2007.0,Simulation,Atari,1.01,80.0,7.9,101.0
The Simpsons Game,Wii,2007.0,Action,Electronic Arts,1.01,64.0,6.1,38.0
Ninja Gaiden II,X360,2008.0,Action,Tecmo Koei,1.01,81.0,8.0,302.0
Assassin's Creed: Rogue,X360,2014.0,Action,Ubisoft,1.01,72.0,7.3,318.0
Rayman Legends,PS4,2014.0,Platform,Ubisoft,1.01,90.0,8.5,525.0
Prince of Persia,X360,2008.0,Action,Ubisoft,1.01,81.0,7.0,189.0
Monster Rancher,PS,1997.0,Simulation,Tecmo Koei,1.01,86.0,8.3,10.0
ZombiU,WiiU,2012.0,Action,Ubisoft,1.01,77.0,7.7,758.0
Pokken Tournament,WiiU,2016.0,Fighting,Namco Bandai Games,1.01,76.0,8.0,273.0
Ford Racing 2,PS2,2003.0,Racing,Empire Interactive,1.0,51.0,8.0,8.0
NERF N-Strike Elite,Wii,2009.0,Shooter,Electronic Arts,1.0,67.0,4.5,6.0
God of War: Ghost of Sparta,PSP,2010.0,Action,Sony Computer Entertainment,1.0,86.0,8.4,255.0
SoulCalibur II,XB,2003.0,Fighting,Namco Bandai Games,1.0,92.0,8.9,54.0
Dynasty Warriors 3: Xtreme Legends,PS2,2002.0,Action,Tecmo Koei,1.0,72.0,9.3,54.0
Rayman Origins,PS3,2011.0,Platform,Ubisoft,1.0,87.0,8.4,238.0
NFL Fever 2002,XB,2000.0,Sports,Microsoft Game Studios,0.99,79.0,8.5,10.0
Just Dance 2014,X360,2013.0,Misc,Ubisoft,0.99,79.0,7.8,33.0
NCAA Football 12,X360,2011.0,Sports,Electronic Arts,0.99,82.0,6.6,49.0
UFC Undisputed 3,X360,2012.0,Action,THQ,0.99,85.0,7.6,88.0
Kirby: Mass Attack,DS,2011.0,Platform,Nintendo,0.99,83.0,8.6,55.0
Haze,PS3,2008.0,Shooter,Ubisoft,0.99,55.0,6.5,294.0
Oddworld: Abe's Exoddus,PS,1998.0,Platform,GT Interactive,0.99,88.0,9.1,69.0
The Bouncer,PS2,2000.0,Action,Sony Computer Entertainment,0.99,66.0,8.0,35.0
DiRT 2,PS3,2009.0,Racing,Codemasters,0.99,87.0,8.2,94.0
Guitar Hero: Aerosmith,PS3,2008.0,Misc,Activision,0.99,70.0,5.0,26.0
Shadow The Hedgehog,GC,2005.0,Platform,Sega,0.99,51.0,6.6,120.0
EyePet,PS3,2009.0,Simulation,Sony Computer Entertainment,0.99,70.0,8.2,20.0
Apollo Justice: Ace Attorney,DS,2007.0,Adventure,Capcom,0.99,78.0,8.1,84.0
Ace Combat X: Skies of Deception,PSP,2006.0,Simulation,Namco Bandai Games,0.99,75.0,8.3,30.0
Dark Souls,X360,2011.0,Role-Playing,Namco Bandai Games,0.99,89.0,8.4,1106.0
Midnight Club: LA Remix,PSP,2008.0,Racing,Take-Two Interactive,0.98,79.0,8.7,43.0
Pro Evolution Soccer 2008,PSP,2008.0,Sports,Konami Digital Entertainment,0.98,80.0,6.8,11.0
FIFA Soccer 10,Wii,2009.0,Sports,Electronic Arts,0.98,75.0,6.2,17.0
Tales of Graces f,PS3,2010.0,Role-Playing,Namco Bandai Games,0.98,77.0,8.2,336.0
Fallout 3,PC,2008.0,Role-Playing,Bethesda Softworks,0.98,91.0,7.9,3450.0
Mario Party Advance,GBA,2005.0,Misc,Nintendo,0.98,54.0,5.4,34.0
Zoo Tycoon DS,DS,2005.0,Strategy,THQ,0.98,44.0,6.6,25.0
WWE SmackDown vs Raw 2008,Wii,2007.0,Fighting,THQ,0.98,59.0,5.9,18.0
Dead Space 3,X360,2013.0,Action,Electronic Arts,0.98,78.0,6.4,694.0
Tom Clancy's Splinter Cell: Blacklist,X360,2013.0,Action,Ubisoft,0.98,82.0,7.5,383.0
NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,0.97,82.0,7.6,34.0
NCAA Football 06,XB,2005.0,Sports,Electronic Arts,0.97,87.0,8.3,27.0
Grand Theft Auto: San Andreas,PC,2005.0,Action,Take-Two Interactive,0.97,93.0,8.9,1841.0
Madden NFL 08,PS3,2007.0,Sports,Electronic Arts,0.97,81.0,5.3,33.0
Fire Emblem,GBA,2003.0,Strategy,Nintendo,0.97,88.0,9.2,144.0
Brutal Legend,X360,2009.0,Action,Electronic Arts,0.97,82.0,8.0,268.0
Disney Infinity,PS3,2013.0,Action,Disney Interactive Studios,0.97,75.0,5.9,47.0
NHL 2004,PS2,2003.0,Sports,Electronic Arts,0.97,85.0,7.6,53.0
Grand Theft Auto: Vice City Stories,PS2,2007.0,Action,Take-Two Interactive,0.97,75.0,7.9,67.0
FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.97,81.0,8.7,23.0
Mass Effect 3,PC,2012.0,Role-Playing,Electronic Arts,0.97,89.0,5.5,5926.0
Cars,DS,2006.0,Racing,THQ,0.97,54.0,2.1,11.0
Band Hero,Wii,2009.0,Misc,Activision,0.97,79.0,6.6,15.0
Skylanders: Spyro's Adventure,X360,2011.0,Action,Activision,0.97,78.0,5.2,53.0
LEGO Star Wars II: The Original Trilogy,GC,2006.0,Action,LucasArts,0.97,84.0,9.1,16.0
Medal of Honor: Underground,PS,2000.0,Shooter,Electronic Arts,0.97,86.0,9.0,44.0
Dark Cloud 2,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.96,87.0,9.1,174.0
Far Cry 3,PC,2012.0,Shooter,Ubisoft,0.96,88.0,8.2,3183.0
Evolve,PS4,2015.0,Shooter,Take-Two Interactive,0.96,76.0,4.3,894.0
Dead Space 3,PS3,2013.0,Action,Electronic Arts,0.96,76.0,6.4,522.0
NHL 2001,PS2,2000.0,Sports,Electronic Arts,0.96,85.0,8.1,9.0
Farming Simulator 2013,PC,2012.0,Simulation,Focus Home Interactive,0.96,65.0,7.5,111.0
Guitar Hero: Warriors of Rock,Wii,2010.0,Misc,Activision,0.96,77.0,7.5,17.0
de Blob,Wii,2008.0,Platform,THQ,0.96,82.0,8.6,73.0
Shinobi,PS2,2002.0,Platform,Sony Computer Entertainment,0.96,71.0,7.9,43.0
Mortal Kombat: Deadly Alliance,XB,2002.0,Fighting,Midway Games,0.96,81.0,8.4,24.0
The Witcher 2: Assassins of Kings,PC,2011.0,Action,Namco Bandai Games,0.96,88.0,8.5,4378.0
Sniper Elite V2,PS3,2012.0,Shooter,505 Games,0.96,70.0,6.9,92.0
ESPN NBA 2K5,XB,2004.0,Sports,Global Star,0.95,85.0,8.7,22.0
Gangs of London,PSP,2006.0,Adventure,Sony Computer Entertainment,0.95,52.0,6.7,18.0
Mario Tennis Open,3DS,2012.0,Sports,Nintendo,0.95,69.0,6.9,110.0
PilotWings Resort,3DS,2011.0,Simulation,Nintendo,0.95,71.0,7.4,88.0
World Championship Poker,PS2,2004.0,Misc,Play It,0.95,60.0,7.7,11.0
My Weight Loss Coach,DS,2008.0,Sports,Ubisoft,0.95,63.0,7.6,7.0
Tom Clancy's Splinter Cell: Chaos Theory,PS2,2005.0,Action,Ubisoft,0.95,87.0,8.6,53.0
Sonic Unleashed,X360,2008.0,Platform,Sega,0.95,60.0,7.8,238.0
SpongeBob SquarePants: Battle for Bikini Bottom,GC,2003.0,Platform,THQ,0.95,71.0,8.6,34.0
PlayStation All-Stars Battle Royale,PS3,2012.0,Action,Sony Computer Entertainment,0.95,74.0,7.3,540.0
Pro Evolution Soccer 2014,PS3,2013.0,Action,Konami Digital Entertainment,0.95,78.0,4.1,303.0
Tom Clancy's Ghost Recon: Future Soldier,PS3,2012.0,Shooter,Ubisoft,0.95,79.0,6.9,156.0
Kessen,PS2,2000.0,Strategy,Electronic Arts,0.95,75.0,8.4,12.0
Driver: San Francisco,PS3,2011.0,Racing,Ubisoft,0.95,79.0,7.7,114.0
Army of Two: The 40th Day,X360,2010.0,Shooter,Electronic Arts,0.95,73.0,7.3,126.0
Lost Planet 2,PS3,2010.0,Shooter,Capcom,0.95,68.0,6.9,62.0
LEGO Pirates of the Caribbean: The Video Game,PS3,2011.0,Action,Disney Interactive Studios,0.95,73.0,7.1,34.0
Killzone,PS2,2004.0,Shooter,Sony Computer Entertainment,0.94,70.0,7.4,254.0
The SpongeBob SquarePants Movie,GC,2004.0,Platform,THQ,0.94,73.0,7.8,13.0
Star Fox 64 3D,3DS,2011.0,Shooter,Nintendo,0.94,81.0,8.2,231.0
Castlevania: Lament of Innocence,PS2,2003.0,Action,Konami Digital Entertainment,0.94,79.0,8.4,74.0
Tom Clancy's Splinter Cell: Blacklist,PS3,2013.0,Action,Ubisoft,0.94,84.0,7.7,314.0
Skylanders: Spyro's Adventure,PS3,2011.0,Action,Activision,0.94,77.0,4.8,42.0
Phantasy Star Portable,PSP,2008.0,Role-Playing,Sega,0.94,64.0,7.8,19.0
WWE SmackDown vs. Raw 2009,PS3,2008.0,Fighting,THQ,0.94,78.0,7.0,49.0
NCAA Football 10,X360,2009.0,Sports,Electronic Arts,0.94,83.0,6.7,37.0
Brutal Legend,PS3,2009.0,Action,Electronic Arts,0.94,83.0,7.6,162.0
Tony Hawk: RIDE,Wii,2009.0,Sports,Activision,0.94,47.0,4.5,21.0
Bully,PS2,2006.0,Action,Take-Two Interactive,0.94,87.0,9.1,293.0
Prince of Persia: The Sands of Time,XB,2003.0,Action,Ubisoft,0.94,92.0,7.8,72.0
MLB 06: The Show,PS2,2006.0,Sports,Sony Computer Entertainment,0.94,83.0,8.9,31.0
NHL 2003,PS2,2002.0,Sports,Electronic Arts,0.93,79.0,6.8,18.0
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013.0,Fighting,Namco Bandai Games,0.93,77.0,7.9,187.0
EA Sports UFC 2,PS4,2016.0,Sports,Electronic Arts,0.93,79.0,6.2,157.0
The Sims 2,DS,2005.0,Simulation,Electronic Arts,0.93,70.0,6.1,24.0
Tony Hawk's Pro Skater 4,XB,2002.0,Sports,Activision,0.93,90.0,8.5,21.0
Dragon Age: Inquisition,XOne,2014.0,Role-Playing,Electronic Arts,0.93,85.0,6.9,703.0
White Knight Chronicles: International Edition,PS3,2008.0,Role-Playing,Sony Computer Entertainment,0.93,64.0,7.5,213.0
SingStar Abba,PS3,2008.0,Misc,Sony Computer Entertainment,0.93,70.0,5.5,4.0
Kirby: Planet Robobot,3DS,2016.0,Action,Nintendo,0.93,81.0,8.7,87.0
Guitar Hero: Metallica,Wii,2009.0,Misc,Activision,0.93,85.0,8.6,17.0
Teenage Mutant Ninja Turtles,GBA,2003.0,Action,Unknown,0.93,71.0,8.8,8.0
Bayonetta,X360,2009.0,Action,Sega,0.93,90.0,8.0,597.0
MLB 07: The Show,PS2,2007.0,Sports,Sony Computer Entertainment,0.93,83.0,8.6,19.0
Cars,GC,2006.0,Racing,THQ,0.93,71.0,7.0,5.0
Build-A-Bear Workshop,DS,2007.0,Simulation,Game Factory,0.93,61.0,4.8,5.0
Kingdom Hearts Re:coded,DS,2010.0,Role-Playing,Square Enix,0.93,66.0,7.0,76.0
Operation Flashpoint: Dragon Rising,X360,2009.0,Shooter,Codemasters,0.93,77.0,7.8,112.0
Lego Batman 3: Beyond Gotham,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.93,73.0,7.1,75.0
Wipeout: In The Zone,X360,2011.0,Misc,Activision,0.93,39.0,5.6,8.0
Brothers in Arms: Hell's Highway,PS3,2008.0,Shooter,Ubisoft,0.93,76.0,8.0,70.0
The LEGO Movie Videogame,PS3,2014.0,Action,Warner Bros. Interactive Entertainment,0.93,80.0,6.8,12.0
Assassin's Creed III,PC,2012.0,Action,Ubisoft,0.93,80.0,6.2,1489.0
Borderlands 2,PC,2012.0,Shooter,Take-Two Interactive,0.93,89.0,8.2,2482.0
Teenage Mutant Ninja Turtles,PS2,2003.0,Action,Konami Digital Entertainment,0.92,59.0,8.7,31.0
Disney Magical World,3DS,2013.0,Adventure,Nintendo,0.92,71.0,7.5,21.0
Top Gun: Combat Zones,PS2,2001.0,Simulation,Titus,0.92,63.0,3.3,9.0
NCAA Football 11,X360,2010.0,Sports,Electronic Arts,0.92,86.0,7.1,70.0
007: The World is not Enough,PS,2000.0,Action,Electronic Arts,0.92,61.0,6.7,44.0
Phoenix Wright: Ace Attorney,DS,2005.0,Adventure,Capcom,0.92,81.0,9.2,203.0
MLB 15: The Show,PS4,2015.0,Sports,Sony Computer Entertainment,0.92,80.0,7.8,190.0
South Park: The Stick of Truth,PS3,2014.0,Role-Playing,Ubisoft,0.92,85.0,8.5,575.0
South Park: The Stick of Truth,X360,2014.0,Role-Playing,Ubisoft,0.92,82.0,8.4,363.0
MLB 12: The Show,PS3,2012.0,Sports,Sony Computer Entertainment,0.92,87.0,7.5,75.0
SpongeBob SquarePants: The Yellow Avenger,PSP,2006.0,Action,THQ,0.92,48.0,6.4,13.0
Dante's Inferno,X360,2010.0,Action,Electronic Arts,0.92,73.0,7.7,224.0
Wii Play: Motion,Wii,2011.0,Misc,Nintendo,0.92,60.0,6.1,16.0
WWE SmackDown vs. Raw 2009,X360,2008.0,Fighting,THQ,0.92,79.0,7.1,34.0
Sonic Riders,GC,2006.0,Racing,Sega,0.92,59.0,8.0,46.0
Blue Dragon,X360,2006.0,Role-Playing,Microsoft Game Studios,0.92,79.0,7.8,161.0
Harvest Moon 3D: A New Beginning,3DS,2012.0,Action,Marvelous Entertainment,0.91,74.0,8.2,62.0
Kung Fu Panda,Wii,2008.0,Action,Activision,0.91,70.0,6.7,7.0
EA Sports Active 2,PS3,2010.0,Sports,Electronic Arts,0.91,78.0,5.4,14.0
Knockout Kings 2002,PS2,2002.0,Sports,Electronic Arts,0.91,76.0,8.1,12.0
Tom Clancy's EndWar,X360,2008.0,Strategy,Ubisoft,0.91,77.0,7.2,53.0
Tokyo Xtreme Racer 3,PS2,2003.0,Racing,Genki,0.91,63.0,8.9,23.0
Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,0.91,92.0,8.9,950.0
Colin McRae Rally 2.0,PS,2000.0,Racing,Codemasters,0.91,90.0,8.7,31.0
Dynasty Warriors 7,PS3,2011.0,Action,Tecmo Koei,0.91,57.0,7.4,57.0
NBA 2K14,XOne,2013.0,Sports,Take-Two Interactive,0.91,86.0,5.7,183.0
SSX,PS3,2012.0,Sports,Electronic Arts,0.91,81.0,6.8,110.0
Sonic Riders: Zero Gravity,Wii,2008.0,Racing,Sega,0.91,56.0,8.1,57.0
Sonic Mega Collection Plus,XB,2004.0,Misc,Sega,0.91,75.0,7.9,12.0
Operation Flashpoint: Dragon Rising,PS3,2009.0,Shooter,Codemasters,0.91,76.0,6.5,53.0
